User_ID,Name,Age,Country,Signup_Date,Email_Confirmed,Subscription_Type,Monthly_Spend,Churned
4370,David,22,Canada,2022-02-14,False,Premium,348.6,No
4371,Faythe,26,Canada,2019-03-07,True,Premium,328.79,Yes
4372,Alice,30,Australia,2019-05-11,True,Free,180.74,No
4373,Charlie,40,UK,2021-02-17,True,Enterprise,406.55,Yes
4374,Charlie,47,Canada,2021-06-19,False,Basic,236.68,No
4375,Bob,21,Germany,2021-04-07,False,Premium,228.76,No
4376,David,38,India,2022-11-10,True,Enterprise,497.25,No
4377,David,26,Germany,2019-04-02,True,Enterprise,304.47,Yes
4378,David,24,Australia,2022-01-05,False,Premium,434.09,Yes
4379,Faythe,33,Germany,2023-11-09,False,Free,262.28,Yes
4380,Grace,40,UK,2022-06-29,False,Basic,80.86,Yes
4381,Grace,40,Germany,2021-01-08,False,Free,493.63,No
4382,Bob,48,UK,2022-09-05,True,Basic,327.84,Yes
4383,David,22,USA,2020-10-14,True,Enterprise,74.34,Yes
4384,Faythe,23,UK,2019-02-23,False,Enterprise,370.02,No
4385,Charlie,18,Australia,2023-08-03,True,Free,219.58,Yes
4386,Alice,45,UK,2020-10-19,True,Basic,411.19,Yes
4387,Faythe,35,USA,2023-12-15,True,Premium,138.54,Yes
4388,Grace,41,India,2022-03-14,False,Free,471.16,No
4389,Grace,30,Australia,2020-11-09,False,Basic,148.62,Yes
4390,Charlie,50,USA,2022-01-14,False,Premium,498.64,Yes
4391,Charlie,27,UK,2022-03-10,True,Premium,350.09,No
4392,Alice,24,Australia,2019-02-14,False,Basic,485.64,No
4393,Charlie,54,Canada,2023-07-22,False,Enterprise,362.08,Yes
4394,Bob,49,UK,2019-04-27,True,Free,377.08,Yes
4395,Alice,39,USA,2019-05-27,False,Premium,60.69,No
4396,Charlie,33,UK,2020-10-20,True,Enterprise,7.5,No
4397,Eve,41,USA,2021-11-10,True,Basic,43.2,No
4398,Faythe,31,Germany,2020-06-19,False,Free,218.64,Yes
4399,Charlie,28,India,2022-03-27,False,Premium,201.04,Yes
4400,Bob,36,India,2023-02-08,False,Enterprise,91.92,No
4401,David,40,Australia,2021-12-07,True,Basic,21.73,Yes
4402,Charlie,51,USA,2020-02-23,True,Enterprise,346.05,No
4403,Grace,57,India,2022-02-07,False,Premium,98.93,Yes
4404,Grace,30,Canada,2021-10-09,False,Free,489.28,No
4405,Grace,56,Australia,2020-07-24,False,Free,51.72,Yes
4406,David,45,Canada,2021-09-24,True,Premium,181.78,No
4407,Grace,57,India,2023-04-02,True,Free,239.46,No
4408,Eve,33,USA,2022-08-20,True,Free,109.25,No
4409,Charlie,45,Australia,2020-04-26,True,Enterprise,251.67,No
4410,Grace,21,Canada,2023-05-10,True,Basic,62.24,No
4411,Alice,45,India,2022-03-06,True,Premium,0.82,No
4412,David,29,UK,2022-01-05,False,Premium,349.1,Yes
4413,Eve,33,Canada,2019-09-27,False,Enterprise,417.27,Yes
4414,Alice,53,Germany,2021-07-10,False,Enterprise,287.35,No
4415,Alice,37,Australia,2020-11-22,True,Basic,114.25,No
4416,Alice,43,Canada,2022-01-13,True,Free,197.28,No
4417,Alice,43,Australia,2021-03-22,False,Premium,313.15,No
4418,Charlie,39,India,2023-01-31,True,Premium,16.28,Yes
4419,Grace,26,India,2023-08-02,True,Basic,47.11,Yes
4420,Faythe,22,Australia,2023-09-02,True,Enterprise,479.1,No
4421,Charlie,34,India,2019-08-30,False,Enterprise,339.27,No
4422,Charlie,51,USA,2021-07-19,False,Free,348.5,Yes
4423,Eve,19,Australia,2021-12-23,False,Basic,51.25,No
4424,Eve,24,USA,2022-06-17,True,Premium,116.47,Yes
4425,Grace,53,Australia,2022-01-23,False,Free,195.57,No
4426,Faythe,30,UK,2023-08-09,True,Free,102.62,No
4427,Eve,37,UK,2020-02-02,False,Basic,404.73,No
4428,Grace,47,Canada,2021-06-06,False,Free,303.22,Yes
4429,Grace,47,India,2019-02-18,False,Premium,98.42,Yes
4430,Bob,28,UK,2023-01-16,True,Premium,385.45,No
4431,Faythe,48,India,2019-05-25,True,Premium,270.36,Yes
4432,Eve,20,Canada,2021-07-05,True,Enterprise,103.93,No
4433,Faythe,19,USA,2020-02-02,True,Free,421.43,No
4434,Charlie,20,UK,2021-02-09,True,Free,104.98,Yes
4435,Charlie,32,Germany,2020-11-01,True,Premium,345.31,No
4436,Faythe,34,Germany,2023-10-19,False,Enterprise,199.95,Yes
4437,Bob,24,Germany,2022-08-19,True,Basic,374.73,Yes
4438,Bob,22,Germany,2020-03-03,False,Premium,211.73,Yes
4439,Faythe,51,Germany,2021-11-06,False,Basic,143.31,Yes
4440,Eve,50,Germany,2019-03-22,False,Premium,480.5,Yes
4441,David,33,Germany,2019-07-03,False,Basic,379.36,Yes
4442,Bob,54,UK,2020-04-11,False,Enterprise,413.82,No
4443,Alice,20,Germany,2019-10-10,True,Basic,156.44,No
4444,Charlie,38,Australia,2021-12-30,True,Free,173.98,No
4445,Faythe,58,Australia,2019-03-31,False,Basic,86.4,Yes
4446,Alice,25,Germany,2020-12-09,True,Enterprise,223.37,No
4447,Faythe,39,Canada,2020-10-03,True,Free,498.48,Yes
4448,Grace,22,UK,2023-06-04,True,Premium,294.74,No
4449,Charlie,34,Australia,2022-10-20,False,Basic,362.12,No
4450,Charlie,54,Canada,2019-07-22,True,Enterprise,368.75,No
4451,Bob,31,India,2022-06-08,False,Enterprise,101.4,Yes
4452,Bob,56,Germany,2020-08-21,False,Basic,28.01,No
4453,Alice,58,USA,2023-10-29,False,Enterprise,60.8,Yes
4454,Grace,45,Germany,2019-01-06,True,Premium,359.85,No
4455,Faythe,48,Germany,2019-12-23,False,Enterprise,227.9,No
4456,Grace,34,Canada,2023-01-12,True,Premium,452.34,No
4457,Charlie,52,India,2023-10-27,True,Basic,183.25,No
4458,Alice,57,Canada,2022-03-15,False,Enterprise,51.34,No
4459,David,39,UK,2019-02-24,False,Basic,484.23,Yes
4460,Alice,46,India,2021-12-26,False,Free,200.35,Yes
4461,Eve,27,Australia,2023-09-17,False,Free,424.1,Yes
4462,Alice,35,India,2019-05-27,True,Basic,23.02,Yes
4463,Grace,52,India,2020-08-08,False,Basic,179.67,Yes
4464,Eve,33,Canada,2021-09-06,True,Premium,297.19,No
4465,Eve,24,Germany,2023-08-02,False,Premium,262.05,Yes
4466,Eve,47,Germany,2021-01-05,False,Free,363.85,Yes
4467,David,36,Germany,2022-06-09,True,Enterprise,441.52,No
4468,Alice,40,Germany,2023-01-31,True,Free,379.3,Yes
4469,Grace,25,Germany,2020-11-25,True,Enterprise,155.06,No
4470,Alice,34,UK,2022-01-24,True,Premium,484.67,No
4471,David,38,USA,2023-02-23,False,Premium,459.53,Yes
4472,Charlie,43,Australia,2021-05-03,False,Premium,315.02,Yes
4473,Bob,45,India,2019-09-05,False,Enterprise,254.99,No
4474,Grace,56,USA,2019-05-12,True,Premium,258.21,No
4475,Grace,50,UK,2023-03-29,False,Enterprise,367.6,Yes
4476,Alice,57,Germany,2021-12-29,True,Enterprise,241.71,Yes
4477,Bob,36,UK,2019-12-15,True,Enterprise,493.23,Yes
4478,Faythe,46,Australia,2020-03-17,False,Enterprise,355.25,Yes
4479,Faythe,37,Australia,2019-09-13,True,Premium,119.09,Yes
4480,David,37,UK,2022-11-10,True,Premium,329.24,Yes
4481,Faythe,27,USA,2020-05-19,True,Free,242.22,No
4482,Grace,29,India,2023-09-20,True,Premium,79.93,No
4483,Faythe,50,Canada,2023-06-13,True,Enterprise,259.42,No
4484,Charlie,42,Canada,2020-02-20,True,Basic,429.49,No
4485,Charlie,42,Australia,2019-11-15,False,Enterprise,12.32,No
4486,Charlie,21,India,2019-11-12,True,Basic,425.62,Yes
4487,Faythe,21,Germany,2023-08-17,False,Enterprise,342.58,No
4488,David,26,UK,2021-09-12,True,Basic,362.83,Yes
4489,Eve,32,Germany,2021-09-24,False,Basic,446.32,Yes
4490,Eve,43,Australia,2023-08-13,False,Free,471.86,Yes
4491,Bob,32,UK,2019-11-26,False,Basic,147.57,No
4492,Eve,43,Canada,2022-03-01,True,Free,459.56,Yes
4493,Eve,45,Australia,2022-03-13,False,Enterprise,108.27,No
4494,Charlie,24,Australia,2022-06-24,False,Enterprise,72.19,No
4495,Charlie,49,India,2021-12-22,False,Basic,277.42,Yes
4496,Faythe,29,USA,2023-09-02,False,Enterprise,463.83,No
4497,Bob,52,Australia,2023-03-07,False,Premium,27.19,Yes
4498,Alice,49,USA,2022-06-13,True,Premium,264.01,No
4499,Grace,26,India,2022-11-21,True,Premium,339.25,Yes
4500,Bob,31,Australia,2021-03-11,True,Enterprise,372.71,No
4501,Bob,30,Australia,2019-05-03,False,Premium,251.96,Yes
4502,David,50,Canada,2019-09-27,False,Free,287.45,No
4503,Faythe,49,UK,2019-01-08,True,Enterprise,226.84,No
4504,David,36,USA,2020-12-30,False,Premium,361.63,No
4505,Bob,47,Canada,2019-12-08,False,Enterprise,189.62,No
4506,Bob,33,Australia,2020-11-16,False,Premium,140.2,Yes
4507,Bob,29,India,2023-07-20,False,Free,131.38,Yes
4508,Eve,27,Germany,2022-08-31,False,Basic,326.69,Yes
4509,Grace,19,Canada,2021-04-07,False,Free,462.29,Yes
4510,Grace,35,Canada,2023-05-04,True,Basic,136.82,No
4511,David,30,Germany,2019-12-02,False,Premium,124.92,No
4512,Bob,46,Australia,2021-01-17,False,Free,357.83,Yes
4513,Grace,41,Canada,2021-05-10,True,Basic,4.57,No
4514,Charlie,55,USA,2019-09-13,True,Free,417.11,Yes
4515,Grace,29,Australia,2019-04-26,True,Enterprise,189.64,No
4516,Faythe,46,USA,2021-03-01,True,Basic,450.84,No
4517,Faythe,39,USA,2022-11-13,True,Premium,354.28,No
4518,Grace,53,Canada,2022-01-13,True,Enterprise,396.37,Yes
4519,Charlie,18,Australia,2023-07-14,True,Premium,85.6,No
4520,Faythe,57,Canada,2019-02-19,False,Premium,182.09,No
4521,Eve,51,Canada,2022-04-02,True,Enterprise,140.29,Yes
4522,Grace,51,Australia,2022-03-17,True,Basic,357.55,No
4523,Eve,50,Australia,2020-07-08,True,Enterprise,11.37,No
4524,Grace,21,Australia,2022-03-05,True,Premium,309.61,Yes
4525,Alice,55,Australia,2023-11-17,False,Free,434.05,No
4526,Alice,47,India,2022-05-26,False,Basic,21.86,Yes
4527,Alice,37,Australia,2020-05-20,False,Free,145.35,No
4528,Faythe,43,Germany,2023-12-22,False,Basic,103.97,Yes
4529,Eve,32,Australia,2022-10-27,True,Basic,499.05,Yes
4530,Eve,24,Canada,2019-08-22,False,Free,492.81,Yes
4531,Eve,24,Germany,2021-02-13,True,Premium,62.16,No
4532,Charlie,46,UK,2022-02-12,False,Enterprise,97.39,Yes
4533,Eve,40,USA,2019-07-08,False,Free,11.48,No
4534,Charlie,51,India,2022-12-11,True,Premium,283.12,Yes
4535,Alice,37,Germany,2022-05-05,True,Free,342.92,Yes
4536,Alice,32,USA,2020-07-03,False,Enterprise,327.25,Yes
4537,Faythe,50,India,2020-06-07,False,Enterprise,130.0,Yes
4538,Grace,34,Australia,2023-07-18,False,Basic,101.65,No
4539,Alice,37,USA,2023-04-29,False,Free,27.87,No
4540,Grace,30,Canada,2021-03-31,False,Free,316.33,No
4541,Grace,41,Canada,2019-01-14,True,Basic,122.75,No
4542,Faythe,54,Australia,2021-08-24,False,Premium,44.36,No
4543,Bob,24,USA,2021-05-09,False,Premium,177.26,Yes
4544,Bob,25,Australia,2023-05-07,False,Basic,74.23,Yes
4545,David,40,Australia,2022-06-22,True,Premium,253.12,No
4546,Faythe,31,India,2023-09-12,False,Premium,74.56,No
4547,David,21,USA,2022-08-18,True,Premium,494.29,Yes
4548,David,38,UK,2023-01-27,True,Basic,167.78,No
4549,Bob,27,Australia,2023-07-24,True,Enterprise,237.45,No
4550,Faythe,39,India,2020-03-08,False,Basic,298.32,Yes
4551,Bob,47,India,2020-09-03,True,Free,425.32,No
4552,David,47,USA,2020-04-06,False,Free,473.98,No
4553,Faythe,33,Germany,2021-05-27,False,Free,183.48,No
4554,David,28,Australia,2019-10-11,False,Premium,211.77,No
4555,Eve,39,Australia,2020-09-14,False,Free,75.48,No
4556,Grace,46,USA,2021-03-10,True,Premium,94.82,Yes
4557,Faythe,42,Germany,2023-06-16,True,Premium,361.11,Yes
4558,Faythe,31,India,2023-05-31,False,Premium,217.64,No
4559,Grace,31,Canada,2020-12-17,False,Free,421.13,No
4560,David,19,Australia,2020-06-17,True,Free,264.57,No
4561,Eve,30,Canada,2020-11-12,True,Free,141.35,Yes
4562,Charlie,20,Australia,2022-10-23,False,Premium,339.65,No
4563,Grace,47,USA,2021-10-17,False,Premium,236.38,Yes
4564,Bob,35,Australia,2022-03-26,True,Enterprise,445.11,Yes
4565,David,53,Germany,2021-01-03,False,Enterprise,185.92,Yes
4566,Grace,38,Australia,2023-01-26,True,Basic,127.34,Yes
4567,Grace,36,USA,2023-05-23,False,Basic,219.72,No
4568,Faythe,33,UK,2019-06-10,False,Premium,424.53,Yes
4569,Bob,45,USA,2019-06-23,False,Basic,412.2,No
4570,Bob,21,USA,2021-06-23,False,Enterprise,446.74,No
4571,Bob,32,USA,2023-03-03,False,Enterprise,424.82,Yes
4572,Grace,18,USA,2023-04-23,False,Premium,165.07,Yes
4573,Charlie,33,Germany,2022-09-21,False,Basic,296.12,No
4574,Alice,37,Australia,2019-01-26,False,Premium,397.35,Yes
4575,David,50,Germany,2023-11-25,True,Basic,419.56,Yes
4576,Alice,34,Germany,2023-03-08,False,Premium,200.88,Yes
4577,Grace,22,UK,2022-08-15,True,Enterprise,256.8,Yes
4578,Alice,22,UK,2020-03-12,True,Free,145.33,Yes
4579,Grace,56,Australia,2023-12-24,False,Basic,348.92,No
4580,Alice,30,Australia,2021-01-28,False,Premium,335.93,Yes
4581,Bob,53,USA,2019-01-11,True,Enterprise,295.2,No
4582,Eve,47,Germany,2022-06-15,False,Enterprise,313.66,Yes
4583,Bob,21,UK,2020-09-10,True,Enterprise,449.33,Yes
4584,Bob,40,Canada,2022-12-04,True,Free,410.03,No
4585,Faythe,38,USA,2022-09-19,True,Premium,62.41,Yes
4586,Faythe,38,India,2022-08-29,True,Free,321.37,No
4587,Alice,23,Germany,2021-10-21,True,Premium,80.8,Yes
4588,Grace,41,USA,2020-06-06,False,Enterprise,74.2,No
4589,Bob,48,Australia,2023-08-21,True,Premium,224.61,No
4590,Alice,36,USA,2019-03-29,True,Enterprise,242.77,No
4591,Faythe,55,India,2019-08-30,False,Premium,52.05,Yes
4592,Eve,29,Australia,2021-10-05,True,Basic,255.91,No
4593,David,31,Canada,2022-03-01,False,Free,88.25,No
4594,Alice,29,UK,2020-08-20,False,Free,275.32,No
4595,Eve,32,UK,2023-07-04,True,Free,416.05,No
4596,David,36,India,2022-09-13,False,Basic,42.97,Yes
4597,Charlie,45,India,2019-04-21,True,Basic,199.63,Yes
4598,Alice,57,UK,2023-10-10,False,Enterprise,116.85,Yes
4599,Alice,58,Canada,2019-10-16,False,Enterprise,287.33,Yes
4600,Charlie,22,Canada,2022-12-11,False,Free,446.76,No
4601,Charlie,22,USA,2019-03-15,True,Basic,98.64,No
4602,Alice,23,India,2023-11-20,False,Basic,338.15,Yes
4603,Charlie,40,India,2019-04-18,True,Free,46.55,No
4604,Bob,20,India,2023-03-20,True,Premium,272.9,No
4605,David,54,Australia,2023-10-17,True,Enterprise,338.04,Yes
4606,David,50,UK,2023-09-11,False,Enterprise,335.45,Yes
4607,David,38,UK,2023-08-18,False,Premium,369.12,Yes
4608,Bob,37,UK,2021-03-11,False,Free,208.69,No
4609,Grace,18,Canada,2021-01-06,False,Basic,380.01,Yes
4610,Charlie,56,UK,2022-02-02,False,Enterprise,236.45,Yes
4611,Eve,34,USA,2022-11-06,False,Basic,161.46,Yes
4612,Charlie,46,Australia,2023-06-08,False,Free,160.98,No
4613,Alice,25,UK,2019-03-18,False,Free,87.84,Yes
4614,Faythe,43,Australia,2019-07-22,False,Enterprise,360.29,Yes
4615,David,45,Australia,2021-04-30,False,Free,78.81,No
4616,Charlie,51,Canada,2023-03-05,True,Free,318.11,Yes
4617,Eve,43,India,2022-06-18,False,Basic,332.68,No
4618,Alice,30,Australia,2021-03-10,False,Premium,143.32,Yes
4619,Bob,54,USA,2020-12-07,True,Free,244.31,Yes
4620,Grace,30,Canada,2022-10-27,True,Enterprise,335.46,Yes
4621,Bob,55,Germany,2022-05-13,False,Enterprise,0.09,Yes
4622,Eve,42,Australia,2020-02-16,True,Basic,137.37,No
4623,Alice,40,Australia,2022-05-22,False,Free,189.82,Yes
4624,David,39,India,2020-03-16,True,Premium,465.43,No
4625,Charlie,38,UK,2023-04-04,True,Free,232.12,Yes
4626,Alice,47,Canada,2023-08-22,False,Enterprise,253.49,No
4627,Grace,28,Germany,2022-05-20,True,Basic,332.06,No
4628,Bob,21,Canada,2019-02-22,False,Free,225.74,No
4629,Grace,50,UK,2023-03-15,False,Premium,216.19,Yes
4630,Grace,29,Canada,2022-01-16,True,Basic,487.19,No
4631,Eve,26,Germany,2020-11-02,False,Basic,406.16,Yes
4632,Eve,49,Canada,2019-01-09,True,Enterprise,350.88,No
4633,Charlie,28,USA,2020-11-21,False,Enterprise,240.27,No
4634,Eve,54,USA,2019-03-24,False,Premium,173.16,Yes
4635,Eve,41,UK,2023-08-14,True,Enterprise,295.95,Yes
4636,Alice,24,Germany,2021-11-14,False,Free,223.11,No
4637,David,25,Germany,2019-08-13,True,Free,233.29,No
4638,Charlie,50,Germany,2023-03-01,True,Basic,110.8,Yes
4639,Alice,42,Germany,2020-03-05,False,Premium,395.64,No
4640,David,18,Germany,2022-12-22,True,Enterprise,395.54,Yes
4641,Grace,20,India,2022-05-02,False,Basic,150.46,Yes
4642,Alice,57,Canada,2022-02-15,False,Basic,144.56,Yes
4643,Faythe,45,Australia,2021-04-14,True,Premium,139.03,No
4644,Alice,50,Germany,2021-06-13,True,Enterprise,81.32,Yes
4645,Eve,18,Australia,2021-01-29,False,Premium,429.11,No
4646,David,55,USA,2021-09-21,False,Premium,132.79,No
4647,Charlie,44,Australia,2019-03-19,False,Enterprise,349.33,No
4648,Charlie,55,Australia,2022-03-21,False,Free,49.83,Yes
4649,David,52,Canada,2021-12-15,True,Basic,367.69,Yes
4650,Eve,27,Australia,2019-12-23,True,Basic,73.65,No
4651,Bob,29,UK,2022-07-06,False,Free,79.4,No
4652,Alice,27,UK,2020-06-18,True,Premium,415.77,No
4653,Eve,51,Germany,2020-11-04,True,Free,145.46,Yes
4654,Faythe,41,India,2023-12-06,False,Basic,86.19,No
4655,Grace,45,India,2023-06-06,True,Enterprise,268.45,No
4656,David,39,Canada,2020-07-24,False,Enterprise,37.43,Yes
4657,Alice,33,India,2020-07-31,True,Free,355.21,Yes
4658,Charlie,30,Australia,2020-02-10,False,Basic,420.67,No
4659,Grace,53,UK,2019-04-25,True,Free,124.2,Yes
4660,Bob,53,Germany,2020-04-18,False,Free,349.0,No
4661,Faythe,40,USA,2021-01-23,False,Basic,26.9,Yes
4662,Charlie,31,Australia,2022-09-19,False,Enterprise,239.01,Yes
4663,David,49,UK,2023-07-03,False,Basic,475.97,No
4664,Alice,20,UK,2022-08-25,False,Free,269.03,No
4665,David,44,Canada,2019-11-27,True,Free,205.39,Yes
4666,Grace,36,Australia,2023-04-17,True,Enterprise,2.93,No
4667,Alice,39,India,2020-12-25,True,Free,127.96,No
4668,Eve,18,USA,2021-09-09,True,Free,214.24,No
4669,Bob,22,USA,2023-03-08,False,Enterprise,188.71,Yes
4670,Eve,50,India,2019-03-29,False,Basic,219.48,Yes
4671,Eve,36,Germany,2021-06-26,True,Premium,11.82,No
4672,David,53,India,2020-07-27,False,Basic,265.62,No
4673,Grace,23,Germany,2019-01-03,True,Premium,125.67,Yes
4674,Bob,32,USA,2023-12-03,True,Basic,200.3,No
4675,Alice,53,Australia,2022-11-07,False,Enterprise,443.21,Yes
4676,Alice,50,Canada,2023-07-06,True,Enterprise,414.05,Yes
4677,Faythe,41,UK,2020-06-07,True,Enterprise,198.98,Yes
4678,Charlie,44,Australia,2023-05-08,True,Premium,27.03,No
4679,Faythe,28,USA,2022-03-17,False,Basic,444.45,Yes
4680,Faythe,40,USA,2020-05-20,True,Enterprise,199.5,No
4681,Alice,50,USA,2020-10-07,True,Premium,239.77,Yes
4682,David,58,UK,2019-03-25,False,Enterprise,42.85,Yes
4683,Eve,46,Germany,2022-11-22,False,Free,346.27,Yes
4684,Grace,48,Canada,2019-07-03,False,Free,356.06,No
4685,Eve,18,Australia,2019-06-18,False,Enterprise,204.33,Yes
4686,Eve,51,Australia,2023-05-04,False,Premium,444.44,Yes
4687,Bob,35,Canada,2019-04-18,False,Free,24.32,No
4688,Alice,35,Canada,2019-07-12,False,Enterprise,153.77,No
4689,Grace,23,Germany,2021-05-01,True,Enterprise,103.43,No
4690,David,57,Australia,2022-05-22,False,Premium,348.95,No
4691,Bob,18,India,2022-10-15,True,Premium,102.33,Yes
4692,Charlie,59,India,2022-01-23,True,Free,351.36,No
4693,David,47,Canada,2023-04-16,False,Enterprise,398.28,No
4694,Faythe,21,USA,2022-03-25,True,Free,391.62,No
4695,David,49,USA,2023-03-28,True,Basic,14.03,No
4696,David,27,UK,2019-09-29,False,Enterprise,465.26,No
4697,Eve,22,India,2023-10-27,True,Premium,357.32,Yes
4698,David,26,USA,2022-04-01,True,Basic,406.39,No
4699,Faythe,22,Canada,2020-07-09,True,Premium,322.87,No
4700,Faythe,28,UK,2021-06-24,False,Premium,264.56,Yes
4701,Alice,52,India,2021-01-07,False,Basic,322.34,No
4702,David,44,UK,2021-02-03,False,Free,180.07,No
4703,Eve,21,USA,2021-01-14,True,Basic,228.91,No
4704,David,27,Canada,2021-02-09,True,Enterprise,356.22,No
4705,Charlie,56,Canada,2021-03-09,False,Free,333.82,Yes
4706,Charlie,50,Canada,2022-04-18,False,Free,296.77,Yes
4707,Eve,55,USA,2022-05-31,True,Enterprise,24.61,Yes
4708,Alice,25,Germany,2019-04-26,True,Enterprise,143.9,No
4709,Alice,41,Australia,2021-08-18,True,Premium,301.73,Yes
4710,Faythe,56,Australia,2021-10-25,True,Basic,231.81,No
4711,Faythe,50,Canada,2021-02-11,True,Enterprise,169.04,No
4712,Bob,58,Australia,2019-03-07,False,Basic,358.51,No
4713,Eve,36,Germany,2020-06-10,False,Free,193.51,No
4714,David,19,Canada,2020-03-24,True,Enterprise,454.21,Yes
4715,Grace,28,Germany,2022-03-18,True,Free,265.85,No
4716,Eve,52,India,2019-04-11,True,Premium,241.75,No
4717,Bob,34,Australia,2022-07-14,False,Premium,168.6,Yes
4718,Faythe,59,India,2020-12-30,False,Enterprise,67.12,No
4719,Eve,20,Canada,2020-07-07,True,Enterprise,4.8,No
4720,Eve,39,UK,2019-03-07,True,Enterprise,338.45,No
4721,Faythe,52,UK,2022-10-05,True,Free,32.69,Yes
4722,Bob,38,USA,2019-04-30,False,Enterprise,162.52,No
4723,Faythe,42,India,2019-09-02,False,Premium,437.82,Yes
4724,Alice,56,India,2020-01-24,False,Enterprise,239.04,Yes
4725,David,19,UK,2019-10-14,True,Enterprise,441.68,Yes
4726,Faythe,18,Canada,2021-12-07,True,Free,30.76,Yes
4727,Bob,24,USA,2021-03-10,False,Basic,421.69,Yes
4728,Charlie,37,India,2021-04-04,False,Premium,465.74,Yes
4729,Alice,23,USA,2023-11-26,False,Basic,456.81,No
4730,Charlie,53,India,2020-02-22,False,Free,168.26,No
4731,Grace,38,Germany,2021-08-27,True,Enterprise,47.56,Yes
4732,Faythe,52,Germany,2019-12-17,True,Enterprise,457.54,Yes
4733,Alice,53,USA,2019-06-04,True,Premium,78.68,No
4734,David,25,UK,2022-09-23,True,Enterprise,273.0,No
4735,Faythe,21,UK,2022-07-08,False,Free,203.73,No
4736,David,33,India,2023-04-02,True,Basic,478.93,No
4737,Eve,20,Australia,2019-07-22,False,Premium,207.97,Yes
4738,Charlie,24,Germany,2021-08-22,False,Enterprise,185.16,No
4739,Alice,19,Germany,2020-03-15,True,Enterprise,293.4,No
4740,David,18,USA,2022-04-04,False,Basic,263.88,Yes
4741,Bob,18,Australia,2020-01-14,False,Basic,226.06,No
4742,David,55,USA,2023-01-01,True,Enterprise,251.29,No
4743,Bob,24,UK,2019-02-17,True,Enterprise,49.22,No
4744,Faythe,41,UK,2019-08-17,True,Free,467.46,Yes
4745,Alice,22,Australia,2023-10-15,True,Basic,125.18,Yes
4746,David,38,Australia,2023-10-18,False,Basic,285.07,No
4747,Grace,45,UK,2021-09-16,True,Basic,17.74,No
4748,David,35,Canada,2020-11-11,True,Free,147.83,Yes
4749,Grace,41,Germany,2021-11-11,True,Basic,344.35,No
4750,Alice,49,Germany,2022-07-22,False,Free,228.68,Yes
4751,David,50,USA,2022-02-10,True,Premium,365.08,No
4752,Bob,27,Germany,2021-06-16,False,Premium,77.71,No
4753,David,26,USA,2023-10-05,False,Free,494.03,No
4754,Charlie,50,Australia,2023-04-18,False,Premium,222.86,Yes
4755,Faythe,50,Australia,2021-08-26,False,Basic,269.39,No
4756,Eve,24,Canada,2021-08-12,False,Basic,128.79,Yes
4757,Bob,21,Australia,2022-01-17,True,Free,169.57,No
4758,Charlie,45,UK,2020-10-07,True,Enterprise,327.29,No
4759,Grace,40,Canada,2019-01-11,False,Basic,170.86,No
4760,Faythe,49,UK,2021-11-16,False,Enterprise,359.27,No
4761,Alice,33,UK,2020-03-31,False,Enterprise,142.93,No
4762,Bob,27,USA,2021-11-20,True,Enterprise,382.73,Yes
4763,Eve,31,UK,2020-08-25,True,Premium,337.48,No
4764,Faythe,56,Canada,2023-01-10,False,Premium,106.05,Yes
4765,Grace,53,India,2022-12-22,False,Free,25.02,Yes
4766,Eve,51,Australia,2023-09-01,False,Premium,465.11,No
4767,Alice,41,USA,2023-05-02,True,Enterprise,117.6,No
